Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFRATEL,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MM,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2003-11-04,,286.71,74.79,,,68.13,87.13,353.59,563.39,1233.06,,1381.27,173.59,171.91,899.96,239.7,526.6,312.35,372.07,1211.47,185.4,260.03,26.11,,5048.5,356.1,898.29,,353.41,,352.79,350.46,,,619.81,,496.23,486.42,104.52,560.31,385.15,373.86,,,117.57,,,310.63,1468.89,141.97
2003-11-05,,290.95,74.06,,,67.85,84.8,357.93,558.67,1202.85,,1388.36,171.25,174.84,912.28,247.25,530.01,310.16,371.42,1233.93,183.29,248.52,25.89,,4985.25,367.31,899.22,,339.55,,348.56,339.0,,,641.11,,487.28,482.58,116.3,588.95,388.0,369.29,,,115.81,,,325.45,1412.64,146.52
2003-11-06,,305.21,73.22,,,68.16,85.3,353.96,554.2,1187.4,,1319.8,169.68,176.95,901.56,250.45,519.5,307.91,371.8,1202.02,182.65,242.43,25.72,,5102.21,377.15,883.0,,339.27,,345.11,339.03,,,641.49,,496.27,479.84,120.6,588.58,381.19,371.77,,,115.25,,,359.65,1461.95,148.8
2003-11-07,,308.32,72.74,,,69.87,85.63,360.86,555.58,1165.92,,1301.04,176.28,172.91,892.49,250.42,520.6,305.8,364.56,1191.12,181.55,246.37,25.44,,5033.56,381.1,865.78,,337.03,,337.06,336.17,,,641.95,,487.24,479.62,119.51,575.38,377.24,371.78,,,113.88,,,370.15,1441.81,144.35
2003-11-10,,306.2,72.1,,,71.39,84.57,357.39,560.24,1160.42,,1288.55,169.7,171.86,902.54,238.95,523.65,307.0,368.19,1223.24,182.46,239.15,25.26,,4912.41,390.11,860.75,,336.46,,332.17,338.39,,,653.97,,479.52,477.27,113.89,599.62,368.41,366.44,,,114.95,,,370.14,1406.05,139.85
2003-11-11,,305.17,72.33,,,73.12,87.3,367.85,557.82,1163.97,,1318.28,171.51,173.99,935.97,241.58,514.88,306.41,372.26,1246.23,182.0,248.53,25.56,,4902.2,399.61,866.8,,339.85,,337.84,342.28,,,666.87,,480.34,479.65,118.14,605.51,370.26,367.49,,,115.24,,,374.82,1426.84,142.18
2003-11-12,,305.86,74.5,,,74.29,85.07,365.31,554.28,1174.8,,1298.22,170.25,175.64,935.24,249.51,529.42,302.53,383.15,1225.53,181.97,250.31,25.82,,4895.02,409.46,860.78,,343.57,,340.47,344.4,,,668.31,,487.85,481.12,121.77,603.97,374.17,366.75,,,114.95,,,411.49,1452.43,142.97
2003-11-13,,306.01,74.89,,,74.77,84.02,357.22,555.66,1166.18,,1296.81,168.86,169.63,930.03,241.46,526.47,300.84,388.71,1207.33,182.01,251.39,27.66,,4838.4,401.52,855.33,,344.27,,338.03,350.69,,,652.12,,482.44,474.85,117.59,591.97,378.65,362.83,,,110.64,,,406.05,1450.92,142.11
2003-11-14,,304.89,72.5,,,72.03,84.42,353.83,553.97,1139.72,,1277.77,162.43,161.29,907.02,233.83,523.37,299.39,380.32,1182.12,181.63,245.54,26.76,,4692.08,389.14,855.3,,342.76,,329.77,337.99,,,630.94,,469.35,461.63,113.14,580.34,371.14,357.28,,,108.58,,,403.75,1412.44,137.94
2003-11-15,,302.13,72.03,,,72.19,83.97,354.43,550.35,1130.94,,1279.81,160.44,160.43,903.64,230.6,523.47,299.17,376.34,1199.25,182.39,243.52,26.73,,4616.86,381.37,857.94,,338.19,,326.23,333.56,,,622.04,,466.74,461.79,114.67,585.7,366.06,352.22,,,108.94,,,405.82,1408.43,132.48
2003-11-17,,306.28,72.44,,,74.45,84.18,358.79,548.03,1121.75,,1279.89,162.96,163.01,906.9,234.81,527.48,301.17,390.69,1192.81,181.66,242.66,28.34,,4645.47,385.28,859.15,,339.77,,331.96,344.9,,,631.74,,470.38,466.56,117.24,591.14,379.22,358.92,,,113.73,,,434.17,1429.61,134.84
2003-11-18,,305.6,72.35,,,76.05,83.19,359.59,543.87,1125.4,,1253.31,166.2,163.02,883.15,235.28,530.56,302.84,389.77,1191.93,183.15,239.15,31.3,,4659.6,382.51,864.81,,341.9,,335.42,346.88,,,624.11,,470.2,469.46,121.37,582.56,388.48,360.19,,,117.56,,,431.78,1429.86,138.09
2003-11-19,,304.52,81.24,,,75.28,84.21,349.7,535.51,1111.45,,1213.94,163.26,161.1,843.1,241.31,517.38,297.86,384.4,1167.07,180.0,230.82,32.1,,4645.91,369.9,863.93,,336.16,,320.95,335.75,,,613.22,,463.49,459.89,112.66,586.29,379.76,349.1,,,117.17,,,419.07,1404.03,133.51
2003-11-20,,304.23,79.92,,,76.08,82.58,348.44,537.81,1115.21,,1239.98,162.12,161.6,849.51,245.91,522.93,299.7,384.71,1183.92,177.57,229.65,33.98,,4680.46,364.28,875.42,,333.25,,316.49,331.9,,,611.55,,458.49,457.87,114.37,568.53,382.79,345.08,,,112.52,,,409.36,1426.65,128.2
2003-11-21,,301.26,75.76,,,73.41,81.1,341.76,541.95,1102.62,,1215.49,156.78,158.7,842.17,246.36,519.83,299.68,369.48,1165.3,178.21,226.91,32.5,,4646.03,350.4,869.38,,313.35,,312.4,320.1,,,596.82,,454.09,444.69,111.7,567.14,376.0,338.65,,,107.17,,,412.53,1421.28,123.07
2003-11-24,,305.83,80.75,,,74.67,81.09,343.75,534.37,1104.79,,1242.61,158.37,160.93,854.85,259.48,518.39,303.47,374.29,1175.63,177.31,236.89,34.95,,4632.19,352.17,864.96,,333.86,,324.14,328.9,,,608.65,,457.63,449.3,113.91,591.17,395.56,347.74,,,110.37,,,423.21,1440.08,124.97
2003-11-25,,306.58,83.28,,,76.23,81.95,349.71,538.57,1121.44,,1240.4,164.7,164.26,865.37,273.1,520.02,303.02,376.9,1173.85,178.22,239.6,35.16,,4716.98,358.93,857.65,,331.83,,327.39,333.21,,,609.62,,463.18,450.78,114.6,582.47,400.92,349.99,,,112.43,,,428.86,1453.78,122.18
2003-11-27,,305.32,82.99,,,78.69,80.75,356.99,536.18,1179.66,,1259.43,176.69,170.85,888.13,273.53,531.99,303.69,378.65,1199.4,179.6,247.86,35.9,,4886.46,370.67,858.1,,340.58,,341.14,343.65,,,610.53,,475.53,464.59,117.36,581.21,409.96,356.43,,,112.15,,,430.29,1485.98,128.37
2003-11-28,,309.96,83.89,,,81.16,84.12,357.6,533.5,1202.34,,1265.41,178.4,174.71,898.41,271.44,551.96,303.48,375.31,1235.15,177.2,248.22,34.88,,4914.62,377.79,859.61,,343.39,,348.2,344.79,,,617.08,,483.56,469.06,117.71,596.85,408.32,361.73,,,113.6,,,444.44,1527.7,130.23
2003-12-01,,310.14,85.2,,,83.36,83.41,366.01,538.81,1225.54,,1303.02,191.35,177.14,909.7,286.26,562.22,310.18,394.37,1263.68,179.2,256.57,35.06,,5103.24,377.05,866.78,,357.93,,358.72,354.61,,,623.54,,491.09,471.12,120.31,616.39,420.05,367.43,,,120.58,,,446.3,1587.08,131.6
2003-12-02,,309.63,92.77,,,91.7,82.51,366.98,546.35,1221.67,,1327.21,187.82,175.03,918.08,284.53,556.87,317.74,404.95,1291.76,179.15,261.06,36.21,,5133.62,379.12,876.92,,360.97,,352.24,353.3,,,617.46,,493.54,475.29,118.56,609.89,421.9,372.19,,,121.26,,,475.91,1574.3,132.96
2003-12-03,,311.15,113.98,,,99.92,81.83,370.88,543.42,1240.68,,1335.87,189.64,177.6,909.56,281.7,561.76,325.16,408.02,1307.43,178.98,280.93,40.67,,5099.84,375.27,880.51,,376.2,,353.4,359.58,,,624.2,,499.82,477.9,118.12,619.42,427.0,369.42,,,128.2,,,484.39,1570.56,135.1
2003-12-04,,311.51,124.22,,,97.87,82.98,377.41,556.11,1224.87,,1335.6,186.8,187.51,890.49,280.57,571.71,331.71,396.09,1284.55,180.25,274.54,41.72,,5056.71,382.37,894.9,,361.63,,352.74,361.36,,,627.95,,505.62,471.87,116.02,657.18,424.67,365.27,,,127.64,,,497.47,1566.51,134.11
2003-12-05,,316.08,114.27,,,99.99,83.51,379.2,577.06,1213.23,,1313.46,194.88,188.93,887.63,274.4,573.91,329.73,389.64,1274.23,186.95,264.95,39.44,,4992.08,388.77,920.2,,353.95,,348.71,360.38,,,627.25,,502.24,468.23,119.51,658.68,421.5,364.26,,,124.15,,,512.09,1534.96,131.78
2003-12-08,,320.45,114.78,,,98.97,89.51,381.15,601.49,1215.08,,1321.28,192.1,188.03,875.68,266.34,575.12,324.61,384.02,1243.35,189.74,261.7,37.39,,4902.99,386.2,915.87,,341.76,,343.35,352.31,,,615.44,,483.29,456.89,118.6,647.45,412.74,356.86,,,124.39,,,518.32,1510.63,130.62
2003-12-09,,322.37,119.32,,,96.16,93.15,385.59,603.4,1226.5,,1361.14,203.64,195.75,888.88,271.22,578.43,332.81,393.16,1272.58,187.27,265.65,41.19,,4981.56,391.36,933.99,,341.8,,351.91,362.28,,,637.19,,485.29,460.79,123.06,652.43,420.03,363.92,,,126.76,,,546.37,1544.48,139.26
2003-12-10,,323.65,117.19,,,96.52,89.56,379.89,603.53,1226.81,,1387.11,229.58,193.71,903.58,274.03,581.17,338.0,397.17,1293.2,188.68,272.05,41.57,,4980.8,390.33,971.65,,345.2,,353.99,368.18,,,664.56,,495.14,463.82,123.74,652.35,423.31,367.52,,,129.17,,,541.2,1568.31,142.55
2003-12-11,,327.4,113.95,,,95.36,88.13,387.16,615.13,1197.63,,1363.52,243.06,196.9,913.99,278.42,604.93,347.96,399.64,1323.71,187.55,280.7,40.76,,4981.56,404.44,963.66,,342.01,,350.47,365.1,,,686.13,,496.28,468.42,122.78,643.45,417.38,367.33,,,127.22,,,530.0,1613.31,140.54
2003-12-12,,326.34,114.67,,,95.8,89.0,391.92,621.03,1192.43,,1358.03,234.72,194.02,915.48,282.54,630.96,353.83,398.38,1329.93,187.1,282.26,40.34,,5014.77,408.89,962.06,,352.96,,349.65,361.13,,,691.99,,490.66,477.6,121.54,630.9,415.15,370.5,,,127.36,,,532.87,1617.21,138.48
2003-12-15,,329.64,115.02,,,95.18,91.21,390.62,623.96,1190.74,,1356.23,226.66,196.17,944.71,284.84,629.54,355.81,398.19,1330.25,189.67,276.39,40.49,,5118.45,406.2,987.99,,368.92,,353.32,362.99,,,687.63,,498.07,482.03,134.02,632.04,423.69,388.53,,,130.47,,,559.5,1648.96,142.15
2003-12-16,,327.18,118.66,,,93.6,89.97,390.86,634.43,1222.25,,1362.9,223.93,193.68,940.22,280.97,622.97,359.27,390.48,1334.63,197.38,281.29,40.44,,5171.92,403.33,1017.76,,360.79,,348.34,357.05,,,678.98,,499.32,480.87,133.62,630.75,419.55,387.12,,,133.79,,,540.71,1657.82,144.24
2003-12-17,,327.87,122.16,,,99.67,90.54,398.42,658.55,1231.09,,1358.11,224.43,193.42,926.26,279.25,627.27,359.07,391.52,1331.9,201.03,282.06,41.32,,5142.62,406.35,1017.53,,365.57,,350.66,359.63,,,678.81,,503.69,478.85,137.63,638.61,424.29,384.89,,,129.55,,,529.25,1659.49,142.92
2003-12-18,,325.72,124.09,,,98.81,93.03,445.99,657.28,1218.07,,1356.67,223.88,206.99,940.21,282.85,618.19,355.52,394.77,1326.91,198.68,281.07,41.49,,5150.06,423.08,990.8,,360.25,,351.12,361.19,,,703.81,,506.89,478.54,137.5,638.03,429.98,393.39,,,130.75,,,538.13,1673.16,145.75
2003-12-19,,321.49,126.05,,,96.94,93.4,439.43,653.9,1242.62,,1367.12,234.86,212.79,973.31,285.22,615.28,358.73,411.69,1341.05,199.89,280.33,41.69,,5253.63,434.35,995.93,,367.14,,358.43,361.7,,,732.74,,517.31,487.35,137.85,637.17,435.26,397.45,,,130.63,,,553.63,1694.84,153.55
2003-12-22,,325.5,136.18,,,97.86,95.04,428.69,662.78,1275.82,,1379.4,228.0,212.62,986.95,289.81,618.7,359.4,405.55,1349.05,201.37,281.42,42.72,,5274.97,443.6,988.86,,384.12,,364.9,358.97,,,752.52,,525.41,502.4,138.18,629.45,433.99,399.86,,,131.0,,,594.96,1683.64,153.69
2003-12-23,,323.18,135.0,,,96.03,98.98,426.52,662.77,1261.04,,1390.29,226.52,210.3,978.98,290.73,620.14,357.49,419.35,1356.49,200.23,285.29,42.74,,5415.74,433.0,984.49,,385.55,,368.71,361.95,,,746.94,,524.23,509.11,137.63,618.18,436.11,398.63,,,137.15,,,613.4,1676.6,157.31
2003-12-24,,323.53,133.72,,,95.13,104.57,426.38,661.7,1270.73,,1411.03,223.22,217.47,978.91,287.13,647.39,357.67,434.67,1333.32,198.81,283.04,43.22,,5401.58,430.15,974.38,,374.46,,364.0,357.86,,,741.78,,525.47,509.66,134.84,609.44,432.76,404.69,,,141.04,,,581.0,1689.64,154.54
2003-12-26,,325.05,133.13,,,96.23,108.45,443.13,661.64,1285.9,,1431.73,223.88,225.54,1011.46,290.2,651.05,357.61,452.42,1360.21,202.28,286.13,45.08,,5414.35,437.13,978.26,,372.39,,373.02,365.43,,,735.94,,529.97,517.91,140.98,610.91,437.54,421.56,,,138.35,,,588.4,1719.9,155.24
2003-12-29,,327.84,137.26,,,97.47,107.27,456.48,679.5,1292.39,,1455.98,233.44,235.09,1018.29,296.17,660.4,371.38,463.43,1376.18,205.99,296.99,44.05,,5472.01,445.75,996.63,,386.02,,381.85,379.75,,,748.25,,536.69,534.6,154.84,606.76,446.75,434.74,,,138.61,,,609.95,1754.96,155.52
2003-12-30,,325.38,139.17,,,95.56,106.17,458.06,677.07,1281.02,,1451.27,234.8,257.27,1022.13,302.67,665.57,378.34,458.73,1372.21,207.89,303.26,44.4,,5587.45,454.11,998.92,,394.4,,380.26,376.86,,,780.5,,558.11,540.05,157.46,608.85,443.29,436.52,,,134.82,,,601.9,1772.46,155.62
2003-12-31,,332.63,136.31,,,93.95,106.56,453.34,685.53,1317.21,,1438.42,239.63,262.62,1008.85,303.73,647.7,369.66,453.25,1402.34,205.98,297.96,42.9,,5579.34,459.23,987.5,,380.99,,385.03,375.36,,,800.25,,574.17,538.07,151.26,601.19,453.46,439.48,,,131.85,,,598.33,1750.81,151.01
2004-01-01,,337.2,137.78,,,95.18,109.85,458.46,683.8,1341.52,,1436.72,238.9,266.15,1019.78,310.28,647.09,365.57,456.84,1409.05,212.32,302.47,43.31,,5628.7,464.96,997.38,,389.61,,394.17,376.99,,,822.69,,574.24,556.68,151.49,602.63,455.21,447.79,,,132.73,,,600.75,1762.96,151.51
2004-01-02,,336.82,146.81,,,95.94,110.24,475.26,694.99,1377.19,,1451.34,247.62,278.88,1035.97,315.04,646.33,366.2,467.1,1451.77,214.25,305.71,44.25,,5666.92,491.72,1021.98,,388.92,,394.72,382.11,,,886.86,,580.77,566.29,151.12,605.73,457.29,453.14,,,133.11,,,612.51,1765.45,160.86
2004-01-05,,340.85,148.06,,,96.91,107.57,496.3,698.98,1351.77,,1448.58,256.96,301.13,1041.23,318.26,651.45,366.21,456.18,1457.57,214.13,312.08,43.36,,5800.12,518.85,1044.32,,377.27,,394.11,383.79,,,961.51,,581.07,589.35,147.96,596.42,456.18,443.22,,,131.56,,,598.54,1755.0,157.66
2004-01-06,,338.33,145.45,,,96.05,112.91,510.29,696.55,1346.31,,1445.29,258.1,295.25,1039.96,316.95,661.75,368.55,458.35,1451.15,214.7,313.48,43.26,,5814.21,519.72,1051.15,,369.63,,393.84,377.51,,,931.4,,582.0,608.27,146.57,608.3,459.74,440.5,,,129.3,,,589.07,1764.86,159.97
2004-01-07,,329.49,140.53,,,91.71,113.1,511.53,674.27,1309.85,,1417.94,248.48,272.94,1028.37,296.89,638.31,361.74,440.67,1449.13,209.14,305.48,42.47,,5695.63,517.39,1021.07,,369.16,,385.2,372.54,,,902.6,,573.58,593.61,137.77,592.75,443.6,434.07,,,124.79,,,587.16,1695.85,156.6
2004-01-08,,334.84,143.77,,,92.3,117.4,524.5,687.08,1329.28,,1408.84,262.03,281.49,1095.87,313.38,640.03,360.04,458.07,1461.42,211.04,302.1,44.14,,5823.26,537.66,1055.62,,382.02,,402.08,394.02,,,925.34,,592.01,613.7,143.7,599.49,460.48,447.26,,,130.44,,,600.83,1729.54,165.24
2004-01-09,,337.46,147.51,,,93.59,123.93,520.65,677.1,1364.97,,1420.61,267.74,280.96,1143.94,328.41,636.96,370.28,477.05,1460.9,213.04,309.88,44.98,,5904.88,543.63,1087.88,,394.22,,417.32,425.84,,,936.79,,588.47,639.31,147.49,615.44,469.28,446.08,,,131.82,,,590.92,1784.1,168.16
2004-01-12,,338.98,142.69,,,92.43,119.69,517.33,673.1,1340.3,,1372.64,264.39,256.19,1125.71,324.38,639.14,365.55,487.1,1424.23,209.85,306.58,47.36,,5735.99,548.96,1109.57,,382.16,,417.79,427.44,,,893.53,,575.79,642.18,143.61,622.55,472.53,439.46,,,129.98,,,579.44,1734.91,166.77
2004-01-13,,341.38,141.44,,,91.9,118.59,484.11,676.12,1345.88,,1391.25,254.2,246.78,1148.42,325.06,637.3,364.96,484.11,1399.05,207.22,306.64,47.33,,5761.74,534.5,1101.16,,384.2,,417.34,417.85,,,852.34,,580.61,645.49,139.95,611.48,481.7,444.72,,,129.3,,,588.27,1745.5,158.63
2004-01-14,,342.72,144.72,,,92.7,123.88,501.62,672.73,1365.42,,1394.2,264.74,245.83,1181.33,331.71,640.5,364.79,485.28,1411.41,208.37,308.1,48.36,,5742.35,529.41,1125.28,,386.16,,435.79,433.71,,,857.45,,595.51,666.82,141.88,620.42,502.71,457.93,,,135.02,,,645.42,1766.65,158.47
2004-01-15,,343.62,155.9,,,91.12,120.83,501.64,678.78,1343.64,,1375.73,265.73,245.69,1179.36,324.59,641.65,384.48,477.76,1440.77,208.63,305.44,48.93,,5635.37,530.61,1144.97,,391.36,,435.09,442.57,,,853.04,,589.36,675.88,140.49,621.23,503.91,457.14,,,131.42,,,668.99,1739.83,162.48
2004-01-16,,339.66,162.51,,,90.01,117.82,476.26,676.19,1327.21,,1354.95,251.18,239.94,1149.58,312.38,640.32,393.1,468.25,1383.98,207.02,287.45,48.28,,5521.24,505.95,1129.75,,386.79,,417.16,419.75,,,829.87,,578.97,645.17,135.97,609.19,493.33,438.56,,,126.45,,,677.36,1687.2,160.68
2004-01-19,,335.96,153.95,,,86.04,111.93,473.7,677.32,1328.62,,1376.74,246.86,231.34,1132.59,313.84,658.86,373.08,475.13,1395.31,204.89,294.0,47.73,,5458.77,493.04,1134.04,,377.04,,401.5,411.74,,,830.55,,577.99,644.16,129.3,603.06,498.07,443.76,,,122.9,,,671.89,1719.69,160.62
2004-01-20,,336.11,168.19,,,88.03,122.06,476.79,677.82,1333.91,,1359.41,246.65,226.6,1159.98,315.43,670.94,375.99,489.4,1404.42,205.05,299.68,47.93,,5512.43,493.77,1139.26,,389.36,,409.13,416.99,,,838.37,,585.32,644.99,133.69,598.41,502.98,452.95,,,125.83,,,672.16,1736.82,160.54
2004-01-21,,326.82,168.06,,,84.89,123.13,463.13,677.06,1303.13,,1359.84,238.73,211.01,1104.0,312.92,627.74,368.34,458.69,1366.68,201.99,295.67,44.64,,5478.79,453.5,1112.99,,381.27,,385.84,398.82,,,788.08,,565.74,612.24,130.27,599.59,476.08,433.29,,,119.32,,,631.72,1712.55,154.55
2004-01-22,,322.41,165.35,,,81.44,125.15,442.69,665.22,1284.44,,1342.66,244.67,199.85,1087.3,301.37,627.3,369.06,442.12,1314.25,197.5,293.51,41.4,,5338.65,440.47,1098.18,,369.34,,370.65,382.83,,,755.31,,552.62,601.31,125.77,597.55,450.4,414.24,,,114.34,,,602.9,1701.38,148.03
2004-01-23,,335.5,160.02,,,81.93,124.27,452.79,659.25,1289.81,,1361.29,243.17,205.91,1098.55,313.28,630.14,364.66,439.29,1249.47,193.88,287.43,40.69,,5321.85,445.73,1019.69,,367.24,,382.82,392.78,,,760.75,,548.48,600.9,121.16,602.81,447.44,414.93,,,117.78,,483.69,606.69,1687.02,149.34
2004-01-27,,340.37,167.06,,,83.95,143.05,472.14,672.25,1286.36,,1427.4,241.28,225.71,1116.35,320.91,620.45,365.26,461.51,1311.97,198.86,300.4,43.88,,5417.78,472.68,1046.5,,374.82,,416.27,429.94,,,796.29,,571.92,635.11,127.75,620.33,497.97,438.21,,,122.1,,540.77,625.58,1718.98,157.44
2004-01-28,,339.6,171.98,,,83.66,141.79,479.42,665.86,1275.21,,1443.5,245.61,224.59,1132.34,315.12,654.8,361.38,466.38,1297.42,194.71,299.33,43.34,,5454.91,477.41,1037.84,,395.71,,411.31,425.03,,,787.54,,579.85,646.45,130.25,619.38,515.51,443.3,,,119.39,,542.24,634.22,1684.34,161.41
2004-01-29,,325.12,174.74,,,82.62,136.45,464.01,654.49,1243.7,,1425.87,244.19,225.81,1141.6,317.93,654.58,358.44,452.82,1230.97,190.05,287.03,42.81,,5300.01,466.04,1032.61,,400.89,,406.31,428.01,,,783.18,,577.88,627.66,131.35,622.92,525.73,436.47,,,120.98,,529.23,632.62,1597.84,159.1
2004-01-30,,329.44,169.37,,,81.01,137.12,465.57,649.54,1213.85,,1409.72,244.71,223.24,1130.51,308.37,648.39,345.01,452.65,1191.68,188.22,293.94,42.56,,5261.54,459.17,1026.27,,398.79,,408.55,438.66,,,761.11,,569.78,613.24,136.12,611.47,522.42,420.49,,,113.07,,485.85,608.74,1576.35,154.53
2004-02-03,,320.23,149.54,,,78.22,132.56,445.51,649.77,1157.72,,1283.07,238.15,205.84,1104.32,299.83,650.78,342.29,454.92,1198.11,190.03,293.21,40.81,,5200.75,427.87,1021.89,,383.68,,418.28,423.83,,,704.66,,557.32,573.94,125.99,635.9,514.32,399.06,,,111.21,,466.1,601.18,1543.2,145.15
2004-02-04,,320.02,142.91,,,77.78,130.11,425.03,654.7,1142.93,,1307.73,231.05,207.61,1102.82,297.59,650.74,340.25,449.54,1201.02,191.71,297.6,39.24,,5288.0,420.92,1005.06,,377.85,,430.09,428.39,,,706.24,,561.98,571.73,119.01,634.13,529.01,402.02,,,102.75,,470.81,605.38,1513.51,148.03
2004-02-05,,321.49,145.73,,,77.85,129.66,449.3,655.9,1153.82,,1313.8,224.38,214.92,1093.96,294.8,650.67,352.82,466.66,1207.65,193.38,303.29,39.78,,5411.35,441.0,989.85,,377.03,,447.68,441.72,,,722.44,,569.44,589.53,117.77,641.53,532.49,412.81,,,102.69,,477.59,606.77,1510.46,149.21
2004-02-06,,320.03,141.11,,,78.0,136.09,460.89,650.44,1148.82,,1326.4,220.0,216.37,1063.82,285.29,649.93,352.67,463.76,1205.19,190.68,315.83,39.85,,5503.29,450.45,987.81,,371.77,,437.3,441.3,,,725.69,,571.27,585.33,113.3,625.57,522.19,407.2,,,98.0,,477.32,589.52,1537.67,144.62
2004-02-09,,320.9,144.13,,,79.59,137.62,470.2,674.21,1159.01,,1241.65,218.84,221.98,1100.79,296.93,658.94,363.08,476.39,1273.07,191.55,324.28,41.36,,5655.9,477.91,995.49,,378.26,,450.56,457.28,,,746.66,,584.79,612.97,114.68,640.97,536.95,418.59,,,97.84,,471.87,581.6,1594.87,146.87
2004-02-10,,320.38,153.75,,,77.95,140.69,490.91,657.8,1182.56,,1237.8,223.73,230.18,1117.02,294.43,673.17,371.38,480.6,1320.23,194.66,337.24,41.38,,5577.49,481.02,1006.11,,379.79,,445.42,460.27,,,752.04,,592.68,615.36,119.29,637.57,535.68,417.82,,,97.48,,473.86,567.3,1603.2,148.16
2004-02-11,,320.16,153.87,,,78.24,141.39,486.47,665.62,1174.02,,1255.97,217.1,231.59,1133.14,299.73,678.26,373.35,481.12,1363.17,194.7,325.04,41.89,,5507.43,484.89,1004.25,,383.55,,445.86,467.64,,,750.96,,589.18,620.72,126.0,634.55,539.31,425.85,,,95.26,,479.86,580.56,1608.73,150.98
2004-02-12,,320.04,153.25,,,79.16,145.64,492.25,663.54,1175.82,,1243.26,219.74,226.62,1141.12,298.02,673.31,373.82,499.13,1356.82,196.21,314.53,41.74,,5387.0,489.8,1015.95,,384.91,,458.67,476.7,,,740.93,,589.7,621.04,133.06,632.29,542.43,428.51,,,95.01,,482.42,638.73,1590.74,151.28
2004-02-13,,320.24,150.38,,,78.03,151.31,484.2,671.78,1211.85,,1251.99,223.15,223.76,1139.97,297.91,673.86,373.81,500.29,1344.62,199.94,313.52,42.06,,5379.61,493.05,1045.86,,379.38,,460.42,484.33,,,731.04,,591.59,621.14,132.89,638.4,546.17,432.58,,,94.93,,490.14,670.02,1610.89,153.13
2004-02-16,,322.55,151.94,,,78.77,157.77,481.13,671.97,1226.05,,1249.04,230.62,226.94,1150.55,303.89,662.99,376.38,505.37,1345.93,201.58,312.31,43.32,,5384.77,497.19,1075.05,,388.43,,486.4,512.39,,,733.73,,597.22,633.48,134.96,645.37,559.44,445.84,,,95.9,,491.4,697.09,1623.66,155.91
2004-02-17,,320.15,150.93,,,78.03,156.14,479.95,676.56,1227.16,,1235.21,227.16,222.53,1175.92,304.85,659.13,378.81,496.15,1361.02,196.06,315.72,42.35,,5387.8,490.6,1079.77,,391.6,,485.88,509.74,,,719.74,,599.25,629.84,133.16,682.31,556.52,450.76,,,103.21,,495.64,677.36,1608.25,155.0
2004-02-18,,320.01,148.78,,,78.51,157.05,488.35,675.71,1224.01,,1242.66,230.15,226.07,1187.84,311.99,664.53,378.43,504.98,1347.84,189.92,318.11,41.91,,5405.65,501.27,1075.01,,390.43,,501.01,519.64,,,754.84,,607.12,635.21,134.88,709.48,565.95,453.25,,,105.17,,499.92,666.21,1605.59,153.39
2004-02-19,,320.12,145.33,,,77.48,157.91,475.16,678.75,1214.0,,1228.86,230.17,228.1,1154.14,291.45,675.88,376.05,503.3,1334.79,185.63,311.13,40.92,,5208.35,488.7,1080.31,,394.79,,493.69,506.65,,,769.04,,592.93,613.49,127.95,684.22,550.22,446.92,,,100.99,,486.65,651.24,1535.13,147.28
2004-02-20,,319.95,140.95,,,78.25,153.0,469.7,672.41,1195.84,,1206.54,230.9,223.61,1140.83,291.09,653.7,366.15,501.68,1315.83,181.45,299.22,39.81,,5118.17,488.87,1082.06,,404.78,,488.63,506.39,,,749.57,,586.53,599.4,125.55,680.73,545.6,439.26,,,100.52,,475.15,623.34,1493.39,141.59
2004-02-23,,319.38,139.01,,,76.17,153.49,454.15,671.74,1197.57,,1219.22,230.4,212.87,1109.97,284.03,646.24,362.27,498.67,1321.85,176.97,289.57,38.88,,5114.97,480.53,1093.28,,393.84,,486.43,509.8,,,727.53,,576.13,598.19,123.05,697.33,540.37,442.09,,,108.39,,470.74,636.74,1490.31,134.41
2004-02-24,,313.12,136.28,,,74.99,144.69,450.12,663.62,1187.39,,1213.22,230.66,206.52,1080.45,270.14,624.95,368.96,502.46,1311.57,174.9,274.84,38.27,,5024.11,466.86,1105.66,,391.21,,480.19,497.74,,,719.38,,559.6,592.27,122.32,686.66,522.66,435.76,,,117.31,,478.72,622.06,1450.96,126.98
2004-02-25,,306.41,137.9,,,73.52,148.03,445.82,656.71,1229.59,,1250.14,230.13,200.81,1068.62,275.72,618.84,364.48,504.2,1310.64,174.54,278.8,38.42,,5009.24,462.6,1084.37,,391.98,,475.15,492.81,,,690.74,,560.82,595.48,123.0,667.13,505.0,436.71,,,121.46,,470.59,623.03,1445.89,127.99
