Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFRATEL,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MM,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2013-10-29,144.79,510.32,1227.43,2092.14,625.6,1290.39,341.91,353.33,924.37,416.5,280.46,2423.93,3918.91,345.63,2747.37,1077.44,830.99,677.45,2041.86,109.87,599.68,1051.57,424.01,152.57,3333.19,201.59,328.53,863.57,721.29,965.47,882.03,1608.13,5560.92,146.1,290.31,100.93,896.29,1701.99,4440.66,614.47,381.91,320.54,2065.94,1521.88,255.73,1974.13,155.68,201.06,487.43,262.72
2013-10-30,148.02,525.84,1239.32,2130.56,633.55,1313.78,356.4,358.04,945.91,419.38,283.44,2505.32,3911.45,347.4,2814.54,1082.54,848.58,683.56,2069.46,113.14,611.78,1098.15,446.02,153.12,3325.33,201.6,330.96,852.46,740.78,972.58,890.57,1643.18,5572.33,147.83,290.3,101.27,899.37,1738.55,4437.42,619.16,380.91,326.95,2090.52,1550.36,256.37,1973.23,160.48,199.14,478.78,266.14
2013-10-31,145.98,538.16,1216.33,2134.74,636.09,1331.51,366.72,361.69,944.88,415.25,287.28,2484.94,3953.0,350.89,2814.21,1099.21,853.07,680.37,2077.93,115.25,610.31,1108.95,446.91,159.86,3314.49,202.96,334.84,859.1,746.52,977.31,886.85,1632.2,5578.77,148.96,292.16,101.44,911.69,1766.49,4434.05,612.49,383.43,332.82,2105.56,1551.71,263.63,1965.7,164.23,202.7,482.04,264.76
2013-11-01,146.24,539.99,1224.35,2129.91,648.8,1350.28,368.9,358.74,947.01,417.31,294.22,2468.34,3972.26,351.46,2824.43,1108.27,856.21,683.78,2122.88,115.78,611.09,1131.91,451.9,163.2,3287.52,206.72,330.38,871.29,751.59,979.48,906.89,1641.81,5650.57,147.55,289.65,100.24,913.98,1855.49,4428.44,606.2,386.88,338.23,2110.0,1534.84,259.67,1963.2,165.55,207.16,482.85,270.58
2013-11-03,145.64,541.68,1223.64,2130.42,656.49,1375.02,367.27,364.62,949.9,419.43,293.07,2479.95,3955.02,351.98,2809.99,1100.56,852.62,681.4,2116.63,117.12,609.47,1135.48,450.72,162.23,3283.78,212.33,331.76,868.45,745.87,984.18,923.47,1651.24,5754.97,147.63,290.91,99.47,911.93,1893.36,4432.07,611.45,391.01,340.38,2102.55,1546.49,263.87,1960.38,168.04,208.49,485.77,273.59
2013-11-05,145.91,544.76,1229.46,2092.12,661.83,1345.22,360.68,370.41,938.58,421.45,296.21,2425.37,3975.83,347.56,2786.12,1096.47,860.0,679.74,2092.27,117.97,600.55,1115.03,454.71,159.51,3267.37,215.33,321.74,863.6,743.79,971.4,912.21,1631.93,5750.4,147.84,286.11,96.46,914.18,1878.74,4400.46,596.82,397.16,339.47,2057.1,1532.52,258.58,1954.23,168.29,204.38,479.98,277.87
2013-11-06,153.45,552.08,1221.93,2069.59,671.41,1361.49,359.55,375.1,951.93,426.03,299.88,2404.49,3984.66,345.88,2758.53,1094.38,847.34,670.9,2112.86,116.77,591.75,1088.41,446.68,166.09,3301.93,219.75,320.93,866.1,736.8,969.6,904.83,1628.13,5619.57,151.56,283.73,97.26,904.62,1840.99,4416.33,602.7,395.54,337.34,2086.16,1562.97,254.53,1948.63,169.91,198.88,485.46,273.13
2013-11-07,153.58,554.36,1203.12,2091.32,669.93,1411.65,353.07,361.8,944.36,426.54,297.26,2405.51,4013.89,343.98,2716.77,1107.33,847.94,670.28,2118.91,118.52,594.53,1072.18,436.66,168.29,3366.07,213.02,320.48,875.57,740.15,970.4,908.84,1622.56,5694.52,154.53,285.3,96.19,896.35,1792.43,4454.56,608.7,387.24,345.33,2125.63,1583.73,243.44,1939.36,172.9,201.11,486.23,272.2
2013-11-08,150.26,554.73,1138.24,2084.51,672.76,1392.24,347.51,354.01,923.55,424.42,292.82,2414.34,4169.37,337.78,2677.86,1122.99,817.89,656.23,2094.54,117.09,586.83,1050.89,429.5,170.41,3364.98,213.4,321.61,869.14,728.18,963.99,886.33,1579.69,5775.63,153.16,278.89,96.25,878.46,1750.14,4440.78,602.38,384.59,353.97,2098.67,1663.75,236.81,1922.45,169.87,201.35,483.84,266.92
2013-11-11,151.14,551.38,1091.93,2043.04,671.66,1410.34,342.75,342.65,910.98,425.91,290.63,2450.17,4192.54,336.9,2666.9,1119.42,807.74,652.28,2055.44,114.11,578.5,1042.2,416.71,164.66,3368.87,206.38,319.52,858.62,715.92,949.48,874.09,1586.83,5692.35,151.69,272.43,96.99,871.92,1725.88,4412.01,598.86,380.37,360.74,2113.48,1703.03,234.13,1906.83,167.86,201.03,484.37,281.82
2013-11-12,150.62,538.66,1073.05,2038.92,676.66,1416.95,339.75,340.42,922.56,424.38,286.42,2470.82,4205.71,333.8,2667.32,1107.65,802.2,653.77,2044.02,113.24,576.78,1027.75,417.96,155.46,3352.18,202.68,320.47,846.27,722.2,944.29,875.78,1604.35,5687.22,150.83,268.03,96.48,861.67,1696.88,4385.86,601.87,366.49,355.48,2100.09,1696.31,233.07,1901.92,169.57,193.58,486.58,281.03
2013-11-13,146.7,524.54,1030.28,2033.37,675.88,1401.89,334.31,335.91,906.57,415.79,285.36,2472.4,4199.53,326.33,2627.85,1103.45,795.2,636.82,2011.31,114.1,584.65,1009.27,409.47,156.85,3343.43,198.58,317.33,833.82,718.21,921.32,890.86,1584.36,5666.34,151.01,268.12,96.87,852.06,1696.66,4345.73,615.64,367.51,357.8,2070.96,1668.23,235.55,1868.88,167.53,188.85,485.18,280.78
2013-11-14,152.88,521.93,1087.96,2036.05,684.09,1429.4,341.57,345.14,899.49,406.62,277.37,2468.78,4202.81,324.21,2623.46,1086.19,798.7,646.07,2047.37,116.64,585.67,1056.54,415.71,157.52,3362.61,200.87,316.71,865.95,728.55,949.37,920.86,1611.0,5640.56,153.05,273.41,97.09,857.85,1724.23,4320.01,607.02,384.28,370.64,2039.04,1678.74,237.04,1890.69,170.15,192.28,488.42,277.11
2013-11-18,156.75,522.08,1130.04,2033.17,699.67,1443.65,345.11,350.02,897.9,404.47,273.26,2460.8,4212.3,321.64,2615.19,1098.1,808.51,662.08,2055.25,117.68,592.54,1077.36,417.6,159.57,3401.18,202.46,323.86,873.22,741.06,970.61,940.32,1624.62,5661.66,156.29,277.69,97.09,870.66,1753.83,4319.23,608.52,389.79,384.61,2048.83,1723.4,237.06,1916.81,172.37,190.36,494.35,280.49
2013-11-19,156.48,532.6,1140.18,2016.99,705.49,1431.36,352.19,349.46,896.47,402.61,269.75,2448.55,4213.61,327.81,2651.98,1106.07,818.72,662.23,2061.25,124.13,594.35,1084.44,426.16,158.64,3428.2,205.09,324.82,887.22,737.13,992.57,947.78,1675.02,5616.94,156.13,278.82,96.45,881.38,1804.95,4330.53,609.89,392.09,385.75,2032.78,1739.27,236.02,1923.44,168.65,186.09,490.64,279.39
2013-11-20,158.84,531.65,1138.45,1993.9,708.25,1436.84,349.05,341.06,897.31,395.74,272.33,2434.99,4242.98,327.51,2645.16,1099.91,818.28,654.3,2041.89,123.41,586.53,1061.53,425.52,158.95,3414.72,205.42,324.36,900.92,738.93,983.25,945.16,1675.26,5580.1,156.6,279.65,95.48,876.41,1815.02,4341.37,602.84,389.97,384.97,2037.62,1708.67,231.95,1919.72,163.78,188.59,488.6,271.31
2013-11-21,155.13,514.99,1094.91,1951.49,688.41,1410.7,340.32,334.64,891.11,391.18,273.39,2410.88,4210.21,326.48,2590.82,1075.51,787.77,641.42,2007.58,121.77,578.31,1033.37,408.72,159.85,3340.93,202.0,315.05,892.61,714.67,956.71,938.51,1654.09,5508.98,152.11,273.28,94.43,852.69,1773.71,4285.94,585.08,384.87,382.3,2004.37,1673.23,224.69,1863.39,163.78,182.74,483.21,260.45
2013-11-22,154.68,511.92,1092.77,1911.0,697.47,1375.05,343.31,332.25,880.38,387.34,270.4,2429.43,4201.5,326.85,2564.52,1055.28,793.32,642.92,1988.27,119.38,575.83,1030.83,409.95,160.01,3355.84,201.69,312.62,879.06,721.74,960.53,939.52,1649.61,5480.23,151.63,277.67,94.68,849.45,1756.29,4292.66,576.53,377.26,390.43,2000.74,1667.1,229.45,1826.12,161.92,177.55,480.03,256.39
2013-11-25,159.34,517.08,1114.28,1923.93,714.87,1391.74,335.83,347.47,880.98,389.98,270.89,2438.24,4223.34,332.43,2557.56,1055.12,811.33,656.71,2025.85,119.62,580.31,1064.88,418.09,162.87,3329.52,206.88,316.08,886.29,737.64,996.02,942.47,1669.22,5443.7,151.24,286.52,95.12,852.07,1788.6,4300.65,580.52,384.01,397.34,2010.59,1674.61,229.93,1863.49,158.8,176.27,480.92,258.93
2013-11-26,159.77,509.61,1119.22,1937.34,724.35,1381.35,331.09,333.31,894.45,388.33,266.19,2410.93,4326.96,333.15,2553.13,1055.59,809.99,655.25,2038.46,120.67,590.39,1061.76,419.04,161.32,3315.98,204.2,312.37,891.0,744.98,1007.97,946.28,1668.95,5332.53,149.99,287.72,95.17,847.01,1799.1,4351.94,580.33,386.42,393.27,1996.56,1712.94,225.83,1867.64,161.97,177.8,475.78,254.74
2013-11-27,153.65,505.04,1115.3,1949.66,712.39,1401.01,323.04,329.44,880.59,383.93,265.94,2427.81,4444.68,328.33,2555.48,1064.42,803.82,652.24,2050.16,119.63,585.57,1045.15,409.86,160.5,3302.25,200.48,314.63,907.24,744.3,1002.16,943.32,1654.91,5358.91,148.53,291.79,93.7,841.35,1773.8,4361.13,568.48,398.13,393.59,1994.94,1694.81,227.78,1853.51,165.9,175.06,471.58,252.68
2013-11-28,157.57,507.4,1129.41,1960.31,721.81,1390.87,325.11,335.69,877.71,383.15,270.29,2460.62,4682.77,332.92,2622.4,1064.84,814.14,656.2,2066.11,121.79,588.07,1046.32,417.23,159.74,3298.44,201.16,315.5,921.9,751.75,1023.54,958.46,1664.2,5273.22,149.01,293.54,94.88,851.63,1772.39,4359.99,573.42,401.33,400.31,1983.81,1687.35,228.79,1904.08,169.57,177.04,473.92,255.69
2013-11-29,160.3,505.5,1147.88,1972.86,730.44,1403.84,328.08,340.35,885.43,390.58,273.92,2484.23,4694.01,340.17,2657.16,1086.14,825.28,663.6,2061.65,123.5,596.04,1067.24,423.38,158.78,3354.22,202.01,320.41,921.59,759.36,1037.91,953.51,1681.46,5178.4,148.93,298.46,95.74,854.19,1810.85,4376.64,574.39,399.25,402.99,2004.04,1701.39,230.37,1917.73,168.31,182.4,472.82,259.67
2013-12-02,160.69,506.5,1183.92,1978.2,734.76,1419.19,332.37,344.13,903.25,394.2,274.71,2492.2,4960.06,335.16,2658.83,1118.79,830.18,662.96,2069.28,122.71,585.34,1092.67,430.55,159.34,3349.43,204.13,322.47,930.49,765.75,1065.33,950.9,1668.05,5204.64,148.47,293.55,94.72,858.96,1835.77,4368.09,589.87,401.04,405.48,2011.51,1694.79,229.62,1913.75,168.8,185.96,475.71,268.23
2013-12-03,160.19,508.7,1189.63,1953.64,740.21,1451.5,331.94,348.93,912.45,391.72,272.26,2467.41,5183.02,341.38,2660.06,1121.83,821.16,658.17,2057.24,125.13,580.74,1090.33,430.41,160.78,3350.54,203.05,319.95,936.34,760.34,1066.83,950.2,1672.43,5134.22,146.5,293.68,94.73,860.7,1817.52,4415.71,594.08,400.1,409.63,2029.57,1696.31,227.36,1897.88,167.46,184.24,484.87,271.48
2013-12-04,158.95,505.05,1190.74,1941.74,728.54,1473.9,335.17,350.94,898.28,391.95,272.21,2461.18,5005.73,341.74,2647.94,1120.92,817.7,658.16,2044.56,123.15,574.09,1068.29,427.93,165.4,3371.91,204.08,316.08,935.68,753.96,1040.54,945.92,1654.83,5066.52,146.82,290.33,95.69,861.14,1815.32,4376.21,591.29,396.84,413.93,2014.69,1699.42,226.36,1879.44,165.22,185.36,490.8,271.98
2013-12-05,160.99,506.51,1239.42,1951.5,734.84,1455.39,336.98,360.59,889.27,390.84,280.26,2420.73,4809.11,345.75,2692.9,1113.98,831.09,687.04,2056.01,123.5,572.02,1130.74,438.83,166.93,3359.21,205.89,312.39,937.28,764.62,1083.33,949.38,1689.6,5102.94,145.66,291.75,96.98,873.14,1863.83,4342.14,582.63,395.29,421.03,1998.68,1689.1,227.73,1888.83,167.15,183.24,492.17,269.22
2013-12-06,163.8,507.17,1260.84,1954.35,736.32,1482.01,333.16,363.17,872.93,389.75,288.93,2433.56,4844.05,345.77,2712.84,1122.61,818.11,682.59,2099.5,121.66,563.8,1138.16,444.66,173.54,3330.38,207.25,311.92,928.49,758.97,1092.96,950.36,1709.05,5076.14,148.21,296.39,99.61,868.28,1858.74,4285.82,582.46,392.15,421.93,2002.33,1680.03,232.9,1880.34,170.13,183.6,493.09,270.61
2013-12-09,167.47,506.36,1313.02,1974.03,735.95,1496.35,338.99,369.89,865.11,388.02,292.55,2454.26,4770.66,352.16,2778.84,1140.91,825.02,705.05,2125.78,124.1,560.8,1200.81,465.02,176.99,3340.86,209.34,314.06,930.35,767.68,1144.16,967.49,1739.38,5094.94,154.34,304.71,101.37,882.32,1899.84,4366.06,585.76,393.61,423.43,2010.37,1675.24,231.74,1926.86,173.2,191.01,502.56,280.34
2013-12-10,161.78,504.85,1272.89,1994.69,717.48,1500.64,337.86,361.11,872.59,389.48,288.38,2452.92,4707.01,351.13,2752.45,1157.87,813.47,696.57,2155.2,124.58,561.01,1170.74,454.9,180.34,3370.56,206.5,317.01,945.42,765.95,1107.0,958.89,1759.17,5031.12,138.63,299.85,99.36,885.84,1858.19,4335.0,585.93,393.3,422.46,2066.31,1710.47,229.7,1937.13,179.92,195.27,518.4,277.61
2013-12-11,158.05,502.93,1261.65,2000.13,704.66,1489.86,332.97,350.59,882.4,389.06,284.95,2433.93,4837.37,345.17,2700.16,1169.81,812.03,693.8,2176.48,125.48,566.69,1152.17,444.26,186.03,3363.48,206.61,321.45,942.25,768.43,1083.73,952.75,1757.57,5005.53,140.38,292.24,98.99,880.38,1808.09,4349.39,584.94,380.35,420.57,2060.29,1697.4,226.8,1910.65,182.68,196.89,518.89,281.38
2013-12-12,156.4,502.54,1255.79,1963.71,695.43,1491.17,324.06,351.97,882.57,383.98,284.84,2412.49,4945.23,347.64,2701.43,1174.53,824.85,695.85,2143.61,123.04,564.05,1142.83,439.88,180.07,3367.01,204.96,319.94,934.55,765.28,1071.5,945.37,1727.09,5037.84,140.56,288.33,98.94,872.63,1786.91,4314.73,578.85,365.54,414.48,2035.74,1676.13,224.5,1881.61,184.72,195.71,512.65,281.85
2013-12-13,154.5,494.67,1234.71,1914.53,697.0,1494.64,326.47,343.23,889.21,378.26,285.76,2407.91,4987.31,339.57,2670.91,1183.02,810.49,693.52,2086.15,120.11,561.44,1095.37,419.36,176.43,3366.34,202.1,316.37,925.42,758.96,1050.23,947.95,1699.9,4966.86,138.78,282.33,98.75,864.86,1752.33,4315.83,572.95,370.06,414.57,2015.75,1690.75,220.79,1815.85,176.27,192.71,518.6,280.69
2013-12-16,155.17,490.04,1258.97,1908.63,680.38,1479.59,317.9,337.46,881.31,376.65,287.65,2408.77,4894.99,336.92,2642.71,1184.45,803.44,687.85,2044.51,117.84,558.48,1098.45,416.21,173.69,3444.72,199.43,313.6,913.16,753.78,1061.19,935.47,1696.83,5046.52,138.81,278.41,99.63,851.02,1742.6,4290.92,560.34,369.11,412.3,2023.53,1726.49,225.49,1773.5,178.92,199.63,523.17,283.6
2013-12-17,159.17,490.49,1266.57,1886.39,678.19,1482.08,325.92,341.65,884.78,388.4,281.23,2429.42,4770.62,335.86,2626.2,1184.99,786.31,664.11,2057.24,118.37,557.86,1109.21,418.49,176.54,3464.77,199.19,315.41,926.38,746.59,1066.23,935.31,1716.02,5165.89,137.25,277.42,99.3,845.8,1727.33,4369.49,567.9,369.83,410.13,2052.44,1740.2,229.79,1759.78,179.25,204.59,524.8,287.21
2013-12-18,159.71,494.39,1281.16,1909.12,688.57,1484.89,330.33,345.69,884.28,391.97,283.42,2458.8,4911.6,342.28,2666.23,1187.96,798.28,665.32,2110.13,118.39,558.43,1105.46,427.59,176.16,3460.31,201.42,316.05,933.39,751.43,1089.63,945.95,1724.65,5232.69,136.55,280.41,100.47,857.81,1757.48,4384.94,574.8,367.41,414.24,2060.13,1728.52,235.14,1761.75,178.52,203.84,519.9,286.6
2013-12-19,164.34,491.09,1260.97,1903.33,696.53,1488.94,323.41,339.36,878.9,397.08,282.77,2464.01,4942.24,339.68,2650.44,1234.56,782.02,658.39,2097.52,120.18,556.45,1070.48,421.23,177.91,3511.05,201.86,314.18,954.73,727.84,1070.9,941.84,1770.36,5291.12,135.86,275.56,99.4,855.48,1734.47,4357.63,581.94,369.78,414.11,2087.33,1781.59,233.71,1735.78,175.52,206.21,532.37,283.19
2013-12-20,164.79,488.88,1271.7,1910.14,719.72,1490.12,324.66,340.27,884.71,402.86,284.66,2485.53,5036.85,339.77,2619.51,1243.44,791.75,659.53,2118.51,120.4,564.83,1080.73,424.53,176.84,3541.24,203.72,314.34,962.88,723.63,1056.68,955.81,1806.89,5428.64,136.35,281.73,100.16,879.73,1740.49,4313.63,576.82,374.77,416.36,2112.81,1850.23,231.15,1743.57,184.76,203.93,543.81,281.27
2013-12-23,163.71,490.24,1296.29,1950.64,726.41,1541.66,329.11,350.1,895.93,406.1,284.58,2528.88,5086.27,342.18,2681.53,1247.31,795.01,667.94,2161.12,124.27,567.9,1101.5,431.59,173.1,3484.87,208.49,319.11,982.2,737.21,1074.14,969.35,1807.25,5485.17,137.54,289.0,100.33,902.03,1763.66,4354.24,581.07,377.38,424.35,2116.38,1840.77,231.86,1773.7,188.09,205.96,552.23,281.41
2013-12-24,162.7,490.42,1286.98,1977.63,711.35,1537.83,329.43,351.99,900.4,405.09,284.98,2537.31,4986.4,341.4,2721.04,1244.01,783.36,661.07,2142.76,123.42,567.63,1099.81,427.43,170.64,3485.73,211.76,320.1,988.51,729.99,1080.39,970.3,1790.16,5458.63,138.92,288.75,99.79,900.67,1763.78,4370.09,574.7,374.34,420.75,2117.88,1835.36,229.35,1795.88,190.49,199.86,545.92,280.57
2013-12-26,162.63,490.88,1300.72,1968.76,713.24,1523.39,330.4,357.41,909.63,399.96,284.1,2523.29,4996.11,341.5,2718.16,1245.22,779.55,665.85,2103.59,122.54,565.64,1099.68,424.22,171.0,3512.41,215.67,321.15,999.5,728.25,1077.34,963.49,1791.21,5384.96,138.99,293.14,99.46,890.03,1760.92,4415.51,572.45,372.53,423.35,2106.46,1831.25,231.23,1788.13,188.58,200.83,547.28,285.66
2013-12-27,162.21,487.04,1302.76,1945.44,723.21,1526.71,330.58,355.61,912.1,405.22,283.63,2522.31,4998.14,341.09,2721.63,1246.32,788.18,671.44,2094.77,123.17,570.28,1109.92,423.47,169.16,3562.14,214.55,323.1,1004.97,739.19,1081.24,966.67,1776.42,5377.38,138.63,292.84,100.32,884.27,1774.66,4395.18,575.99,372.98,426.22,2146.24,1859.8,230.75,1780.01,194.05,202.87,554.28,281.73
2013-12-30,158.76,487.93,1293.65,1909.25,729.0,1569.19,331.94,350.14,925.37,402.92,288.74,2529.12,4992.25,344.11,2700.42,1249.37,795.25,670.88,2080.9,123.19,574.39,1103.0,420.81,170.22,3506.39,213.28,323.28,1018.4,732.65,1067.94,960.04,1779.83,5354.19,137.55,290.69,100.05,885.08,1768.56,4334.06,571.57,376.75,426.19,2160.98,1853.52,230.63,1749.36,196.88,205.25,552.13,280.56
2013-12-31,157.24,491.28,1291.84,1914.78,737.31,1573.81,331.14,350.65,922.74,402.5,291.66,2534.05,4983.69,343.64,2723.28,1256.33,796.11,665.42,2077.65,123.26,572.3,1100.63,420.94,169.53,3491.78,215.11,323.31,1017.7,729.29,1070.61,947.95,1768.43,5312.06,137.7,290.55,100.76,895.05,1763.08,4357.96,569.03,377.64,425.46,2172.87,1842.32,230.38,1758.38,199.27,203.86,556.97,278.64
2014-01-01,157.56,501.42,1294.87,1915.0,761.3,1588.75,336.11,350.71,925.28,404.26,293.86,2537.93,4997.28,344.19,2713.4,1258.87,795.33,667.09,2088.57,123.26,572.86,1098.71,423.81,169.47,3474.69,211.62,323.59,1017.73,725.09,1072.41,949.36,1768.52,5320.01,138.53,289.89,100.48,892.42,1768.01,4336.63,572.25,377.95,426.61,2160.55,1833.15,232.17,1762.82,199.27,203.49,555.87,279.17
2014-01-02,157.21,498.58,1302.48,1908.8,746.65,1568.32,333.9,347.21,921.59,400.11,288.01,2534.1,5018.36,345.14,2681.58,1255.32,802.14,666.37,2091.76,124.23,567.94,1099.21,424.52,171.93,3484.33,209.92,320.06,1025.03,721.98,1053.35,950.56,1796.52,5313.95,137.49,287.24,102.43,886.11,1779.15,4368.14,579.79,373.98,428.92,2171.96,1826.89,233.1,1749.53,200.34,203.86,553.62,281.71
2014-01-03,151.35,488.71,1257.26,1894.42,730.29,1557.95,329.58,332.46,915.47,390.48,279.57,2498.52,4972.78,337.57,2621.88,1257.63,791.21,662.19,2099.19,119.55,564.2,1059.62,412.0,175.66,3540.91,205.09,314.36,994.55,712.03,1015.85,908.56,1784.2,5415.08,133.93,281.07,102.14,865.22,1722.21,4378.86,575.99,363.87,414.1,2207.7,1833.67,227.9,1728.97,199.58,199.3,555.64,281.55
2014-01-06,151.93,490.15,1252.92,1887.44,727.9,1556.01,329.95,332.67,910.89,392.71,277.15,2476.95,4979.75,339.41,2622.86,1251.67,792.03,661.56,2076.35,119.28,563.8,1046.31,413.05,177.29,3521.33,205.74,316.55,1030.9,712.31,1012.89,895.41,1806.2,5388.13,132.92,282.94,100.84,855.84,1696.02,4438.06,588.2,368.93,411.35,2225.18,1819.23,229.22,1721.59,202.29,198.96,560.54,290.49
2014-01-07,149.08,490.4,1232.23,1890.18,734.16,1555.36,331.2,326.43,905.7,391.73,277.17,2493.54,5008.1,337.64,2613.85,1254.41,795.87,663.03,2072.07,117.28,560.66,1042.69,417.55,177.92,3479.47,202.39,316.82,1029.43,706.43,1021.28,899.46,1843.78,5397.03,131.43,278.47,100.38,847.4,1671.51,4417.27,596.31,368.15,401.72,2228.87,1803.96,227.49,1704.63,203.89,198.16,552.3,287.91
2014-01-08,150.21,491.5,1219.72,1909.27,736.96,1555.93,332.9,321.28,909.67,401.16,287.56,2522.19,5086.93,345.8,2597.46,1257.82,802.71,665.6,2076.91,117.56,560.41,1056.18,424.45,177.81,3438.05,197.73,317.15,1026.42,714.05,1006.63,909.12,1843.67,5419.05,131.61,276.52,99.91,851.03,1666.48,4493.29,605.49,369.61,394.53,2231.54,1843.27,225.19,1700.22,203.05,193.29,548.26,286.2
2014-01-09,151.08,489.94,1189.06,1907.22,734.87,1549.69,332.04,324.74,899.37,404.61,294.91,2573.31,5068.61,345.63,2587.74,1268.39,804.3,663.46,2071.55,114.17,556.32,1051.58,417.64,178.13,3454.73,199.22,315.63,1020.73,712.09,981.72,907.17,1828.79,5385.07,134.18,278.92,99.91,850.4,1642.88,4488.09,605.06,368.9,394.17,2240.21,1830.02,225.25,1691.73,203.76,199.92,543.79,290.8
2014-01-10,150.69,495.26,1172.74,1892.66,732.45,1556.88,331.61,328.78,905.45,402.73,291.9,2602.93,5035.4,347.82,2595.92,1298.26,803.15,667.8,2054.22,112.34,553.47,1036.88,417.14,178.73,3535.32,202.26,322.26,1025.15,707.66,971.27,877.38,1799.18,5387.21,133.58,285.07,98.34,864.52,1632.94,4490.21,612.33,368.91,388.56,2278.05,1875.74,224.6,1670.06,205.34,199.4,551.36,294.22
2014-01-13,145.47,495.58,1178.55,1899.62,726.26,1566.11,332.23,331.42,905.65,401.2,291.36,2616.68,5056.41,345.4,2595.14,1333.82,813.52,671.07,2037.81,111.23,546.76,1049.54,409.18,177.52,3661.54,205.99,325.85,1020.94,710.56,973.92,885.33,1786.9,5414.64,133.27,292.27,99.0,877.44,1631.12,4483.08,605.74,376.76,386.61,2346.06,1891.29,222.04,1673.66,206.56,197.09,562.77,297.84
2014-01-14,147.58,491.75,1180.67,1879.81,722.93,1561.17,329.87,331.53,907.17,408.57,291.25,2638.27,5038.59,345.73,2581.52,1326.73,825.38,674.28,2038.58,110.83,542.18,1047.96,417.55,176.33,3669.22,207.08,327.49,1012.7,713.88,984.31,894.16,1772.58,5383.7,132.37,290.69,98.6,881.74,1638.17,4471.16,601.47,372.37,380.18,2340.0,1893.59,222.01,1654.99,207.69,195.98,555.17,288.1
2014-01-15,150.14,492.77,1177.45,1891.37,725.7,1557.83,332.08,329.22,908.05,419.91,297.65,2652.37,4988.23,349.04,2574.35,1334.57,839.53,679.04,2076.53,112.57,544.8,1059.28,423.49,176.14,3708.19,209.53,326.53,1003.39,725.24,993.87,897.11,1789.35,5315.49,133.17,292.16,98.86,890.77,1645.84,4518.66,606.68,376.87,377.51,2354.56,1884.73,219.56,1687.13,212.96,196.96,559.26,282.1
2014-01-16,151.91,495.74,1183.93,1906.08,715.8,1571.9,318.8,330.59,911.25,416.86,300.92,2641.01,4983.22,352.21,2581.2,1372.68,856.92,679.03,2084.63,113.57,550.17,1057.64,428.19,175.15,3722.34,212.32,326.94,1013.55,732.72,1005.07,894.9,1795.91,5172.85,134.79,288.23,99.15,889.21,1641.3,4547.02,597.37,371.21,382.69,2349.09,1868.07,218.99,1735.27,216.46,200.98,566.92,279.87
2014-01-17,149.24,495.69,1161.37,1932.1,705.34,1568.65,313.39,340.4,902.68,418.46,276.28,2652.23,4961.27,353.1,2618.78,1384.91,844.04,666.93,2086.57,113.06,559.98,1045.39,425.87,173.76,3748.76,223.7,325.93,1004.26,729.42,1004.01,901.08,1788.74,5221.23,133.99,289.1,98.39,891.33,1629.78,4491.55,598.39,371.25,380.91,2244.52,1802.35,219.33,1732.36,216.57,201.36,558.78,280.55
2014-01-20,152.27,489.78,1151.92,1941.37,688.32,1575.08,310.28,339.86,892.88,420.36,272.24,2657.39,5028.79,351.7,2593.85,1415.83,837.36,672.35,2087.59,113.43,556.06,1040.91,430.29,168.58,3734.07,224.37,329.5,993.37,728.74,999.01,908.44,1781.57,5203.42,133.33,288.14,99.21,873.35,1635.04,4490.29,591.16,374.66,374.74,2298.8,1808.89,217.45,1714.47,216.31,203.1,571.88,283.2
2014-01-21,148.85,477.93,1175.92,1939.79,686.4,1588.69,306.57,339.24,885.06,421.29,265.77,2652.83,5087.99,346.72,2601.77,1443.13,838.22,676.41,2083.38,113.32,557.23,1069.73,437.48,167.77,3746.09,225.7,330.93,992.39,712.61,1013.09,912.9,1805.15,5181.91,131.68,287.54,98.96,866.66,1661.49,4497.13,583.84,384.78,382.24,2297.99,1830.69,219.46,1707.38,215.16,210.99,573.93,284.15
2014-01-22,149.04,471.84,1189.42,1944.71,689.7,1577.32,310.7,342.42,874.87,423.77,263.75,2666.13,5046.27,344.24,2579.21,1434.9,838.97,681.02,2061.19,115.59,561.22,1082.31,436.11,167.98,3764.46,228.33,325.71,994.9,710.9,1006.99,913.98,1810.59,5150.69,133.61,288.5,99.11,870.82,1648.41,4439.76,590.07,386.48,391.94,2279.77,1846.67,218.61,1687.75,215.56,211.25,577.74,285.27
